x(m)	y(m)	Flux(W/m2)
0.0450819	10.86	1004.62
0.047281	10.86	0
0.0494801	10.86	669.746
0.0516792	10.86	1004.62
0.0538783	10.86	669.746
0.0560774	10.86	1004.62
0.0582765	10.86	1004.62
0.0604757	10.86	1004.62
0.0626748	10.86	1004.62
0.0648739	10.86	669.746
0.067073	10.86	1004.62
0.0692721	10.86	2678.99
0.0714712	10.86	2009.24
0.0736704	10.86	669.746
0.0758695	10.86	1004.62
0.0780686	10.86	1004.62
0.0802677	10.86	669.746
0.0824668	10.86	669.746
0.0846659	10.86	334.873
0.086865	10.86	669.746
0.0890642	10.86	0
0.0912633	10.86	334.873
0.0934624	10.86	669.746
0.0956615	10.86	1339.49
0.0978606	10.86	1004.62
0.10006	10.86	2009.24
0.102259	10.86	3348.73
0.104458	10.86	5692.84
0.106657	10.86	8706.7
0.108856	10.86	12055.4
0.111055	10.86	18752.9
0.113254	10.86	22771.4
0.115454	10.86	33487.3
0.117653	10.86	35161.7
0.119852	10.86	40854.5
0.122051	10.86	51235.6
0.12425	10.86	45877.6
0.126449	10.86	53914.6
0.128648	10.86	47217.1
0.130847	10.86	59272.6
0.133046	10.86	60946.9
0.135246	10.86	50565.8
0.137445	10.86	55254.1
0.139644	10.86	43868.4
0.141843	10.86	49226.4
0.144042	10.86	44538.1
0.146241	10.86	52240.2
0.14844	10.86	43198.6
0.150639	10.86	44538.1
0.152838	10.86	50900.7
0.155038	10.86	54249.5
0.157237	10.86	39849.9
0.159436	10.86	43868.4
0.161635	10.86	35831.4
0.163834	10.86	34491.9
0.166033	10.86	36836
0.168232	10.86	37840.7
0.170431	10.86	43533.5
0.172631	10.86	45542.8
0.17483	10.86	50231
0.177029	10.86	40854.5
0.179228	10.86	51570.5
0.181427	10.86	49896.1
0.183626	10.86	45542.8
0.185825	10.86	45542.8
0.188024	10.86	52575.1
0.190223	10.86	49896.1
0.192423	10.86	52575.1
0.194622	10.86	58602.8
0.196821	10.86	55254.1
0.19902	10.86	60277.2
0.201219	10.86	53244.8
0.203418	10.86	56928.4
0.205617	10.86	52240.2
0.207816	10.86	50900.7
0.210015	10.86	39180.2
0.212215	10.86	32817.6
0.214414	10.86	33152.4
0.216613	10.86	21431.9
0.218812	10.86	16743.7
0.00109956	10.98	11720.6
0.00329867	10.98	8706.7
0.00549779	10.98	5357.97
0.0076969	10.98	3348.73
0.00989602	10.98	1004.62
0.0120951	10.98	334.873
0.0142942	10.98	334.873
0.0164934	10.98	334.873
0.0186925	10.98	334.873
0.0208916	10.98	1339.49
0.0230907	10.98	669.746
0.0252898	10.98	1004.62
0.0274889	10.98	1004.62
0.0296881	10.98	1674.37
0.0318872	10.98	1004.62
0.0340863	10.98	669.746
0.0362854	10.98	1674.37
0.0384845	10.98	669.746
0.0406836	10.98	1339.49
0.0428827	10.98	1674.37
0.0450819	10.98	1339.49
0.047281	10.98	1004.62
0.0494801	10.98	2009.24
0.0516792	10.98	334.873
0.0538783	10.98	669.746
0.0560774	10.98	334.873
0.0582765	10.98	1674.37
0.0604757	10.98	669.746
0.0626748	10.98	1004.62
0.0648739	10.98	334.873
0.067073	10.98	1004.62
0.0692721	10.98	669.746
0.0714712	10.98	334.873
0.0736704	10.98	669.746
0.0758695	10.98	2344.11
0.0780686	10.98	669.746
0.0802677	10.98	669.746
0.0824668	10.98	1004.62
0.0846659	10.98	1004.62
0.086865	10.98	1674.37
0.0890642	10.98	334.873
0.0912633	10.98	334.873
0.0934624	10.98	669.746
0.0956615	10.98	669.746
0.0978606	10.98	2344.11
0.10006	10.98	1339.49
0.102259	10.98	3348.73
0.104458	10.98	6697.46
0.106657	10.98	9711.32
0.108856	10.98	10046.2
0.111055	10.98	13394.9
0.113254	10.98	19087.8
0.115454	10.98	26455
0.117653	10.98	37170.9
0.119852	10.98	45207.9
0.122051	10.98	44873
0.12425	10.98	52575.1
0.126449	10.98	55254.1
0.128648	10.98	63625.9
0.130847	10.98	59942.3
0.133046	10.98	54249.5
0.135246	10.98	54584.3
0.137445	10.98	61616.7
0.139644	10.98	47886.9
0.141843	10.98	44538.1
0.144042	10.98	57598.2
0.146241	10.98	53244.8
0.14844	10.98	46547.4
0.150639	10.98	43533.5
0.152838	10.98	51235.6
0.155038	10.98	46882.2
0.157237	10.98	45542.8
0.159436	10.98	38175.5
0.161635	10.98	42528.9
0.163834	10.98	43533.5
0.166033	10.98	35496.6
0.168232	10.98	44873
0.170431	10.98	46212.5
0.172631	10.98	46212.5
0.17483	10.98	42863.8
0.177029	10.98	43533.5
0.179228	10.98	52910
0.181427	10.98	54584.3
0.183626	10.98	54249.5
0.185825	10.98	47552
0.188024	10.98	51235.6
0.190223	10.98	47217.1
0.192423	10.98	54919.2
0.194622	10.98	59942.3
0.196821	10.98	57933.1
0.19902	10.98	58267.9
0.201219	10.98	58602.8
0.203418	10.98	49226.4
0.205617	10.98	51905.3
0.207816	10.98	46882.2
0.210015	10.98	40184.8
0.212215	10.98	36501.2
0.214414	10.98	38175.5
0.216613	10.98	16073.9
0.218812	10.98	15739
0.00109956	11.1	12725.2
0.00329867	11.1	4688.22
0.00549779	11.1	4353.35
0.0076969	11.1	4018.48
0.00989602	11.1	334.873
0.0120951	11.1	669.746
0.0142942	11.1	334.873
0.0164934	11.1	334.873
0.0186925	11.1	669.746
0.0208916	11.1	1004.62
0.0230907	11.1	1339.49
0.0252898	11.1	1339.49
0.0274889	11.1	669.746
0.0296881	11.1	669.746
0.0318872	11.1	0
0.0340863	11.1	1674.37
0.0362854	11.1	1339.49
0.0384845	11.1	669.746
0.0406836	11.1	1339.49
0.0428827	11.1	1339.49
0.0450819	11.1	1339.49
0.047281	11.1	0
0.0494801	11.1	669.746
0.0516792	11.1	1674.37
0.0538783	11.1	669.746
0.0560774	11.1	2009.24
0.0582765	11.1	1674.37
0.0604757	11.1	334.873
0.0626748	11.1	0
0.0648739	11.1	334.873
0.067073	11.1	1339.49
0.0692721	11.1	669.746
0.0714712	11.1	0
0.0736704	11.1	669.746
0.0758695	11.1	0
0.0780686	11.1	1339.49
0.0802677	11.1	334.873
0.0824668	11.1	669.746
0.0846659	11.1	669.746
0.086865	11.1	334.873
0.0890642	11.1	2009.24
0.0912633	11.1	334.873
0.0934624	11.1	0
0.0956615	11.1	334.873
0.0978606	11.1	1339.49
0.10006	11.1	334.873
0.102259	11.1	3683.6
0.104458	11.1	4688.22
0.106657	11.1	8036.96
0.108856	11.1	12055.4
0.111055	11.1	15739
0.113254	11.1	21766.8
0.115454	11.1	30808.3
0.117653	11.1	37170.9
0.119852	11.1	47552
0.122051	11.1	49226.4
0.12425	11.1	51905.3
0.126449	11.1	60946.9
0.128648	11.1	56258.7
0.130847	11.1	55923.8
0.133046	11.1	59607.4
0.135246	11.1	55588.9
0.137445	11.1	55254.1
0.139644	11.1	51905.3
0.141843	11.1	48221.7
0.144042	11.1	55588.9
0.146241	11.1	48556.6
0.14844	11.1	47217.1
0.150639	11.1	43533.5
0.152838	11.1	39849.9
0.155038	11.1	58937.7
0.157237	11.1	41189.4
0.159436	11.1	39515
0.161635	11.1	45877.6
0.163834	11.1	45542.8
0.166033	11.1	38845.3
0.168232	11.1	35831.4
0.170431	11.1	42863.8
0.172631	11.1	35496.6
0.17483	11.1	50900.7
0.177029	11.1	41859.1
0.179228	11.1	40519.7
0.181427	11.1	40519.7
0.183626	11.1	45877.6
0.185825	11.1	41524.3
0.188024	11.1	46212.5
0.190223	11.1	48891.5
0.192423	11.1	53914.6
0.194622	11.1	55923.8
0.196821	11.1	61616.7
0.19902	11.1	52910
0.201219	11.1	46212.5
0.203418	11.1	61616.7
0.205617	11.1	43533.5
0.207816	11.1	50565.8
0.210015	11.1	43868.4
0.212215	11.1	36836
0.214414	11.1	31478.1
0.216613	11.1	28129.3
0.218812	11.1	15404.2
0.00109956	11.22	12725.2
0.00329867	11.22	5023.1
0.00549779	11.22	5692.84
0.0076969	11.22	3348.73
0.00989602	11.22	1339.49
0.0120951	11.22	1004.62
0.0142942	11.22	1339.49
0.0164934	11.22	334.873
0.0186925	11.22	0
0.0208916	11.22	1674.37
0.0230907	11.22	334.873
0.0252898	11.22	1674.37
0.0274889	11.22	669.746
0.0296881	11.22	669.746
0.0318872	11.22	1004.62
0.0340863	11.22	669.746
0.0362854	11.22	1674.37
0.0384845	11.22	1339.49
0.0406836	11.22	1674.37
0.0428827	11.22	334.873
0.0450819	11.22	0
0.047281	11.22	669.746
0.0494801	11.22	669.746
0.0516792	11.22	669.746
0.0538783	11.22	1004.62
0.0560774	11.22	334.873
0.0582765	11.22	669.746
0.0604757	11.22	1674.37
0.0626748	11.22	1004.62
0.0648739	11.22	669.746
0.067073	11.22	334.873
0.0692721	11.22	1339.49
0.0714712	11.22	669.746
0.0736704	11.22	334.873
0.0758695	11.22	669.746
0.0780686	11.22	334.873
0.0802677	11.22	1004.62
0.0824668	11.22	334.873
0.0846659	11.22	1674.37
0.086865	11.22	669.746
0.0890642	11.22	669.746
0.0912633	11.22	1004.62
0.0934624	11.22	669.746
0.0956615	11.22	334.873
0.0978606	11.22	1004.62
0.10006	11.22	2009.24
0.102259	11.22	2344.11
0.104458	11.22	4353.35
0.106657	11.22	9711.32
0.108856	11.22	14064.7
0.111055	11.22	14064.7
0.113254	11.22	22436.5
0.115454	11.22	33822.2
0.117653	11.22	38175.5
0.119852	11.22	47552
0.122051	11.22	56593.6
0.12425	11.22	52910
0.126449	11.22	56258.7
0.128648	11.22	60277.2
0.130847	11.22	64965.4
0.133046	11.22	62286.4
0.135246	11.22	47886.9
0.137445	11.22	48221.7
0.139644	11.22	52575.1
0.141843	11.22	54919.2
0.144042	11.22	47552
0.146241	11.22	49896.1
0.14844	11.22	54249.5
0.150639	11.22	43198.6
0.152838	11.22	43868.4
0.155038	11.22	41859.1
0.157237	11.22	39180.2
0.159436	11.22	39849.9
0.161635	11.22	42194
0.163834	11.22	32817.6
0.166033	11.22	40184.8
0.168232	11.22	37505.8
0.170431	11.22	44873
0.172631	11.22	48556.6
0.17483	11.22	49561.2
0.177029	11.22	47552
0.179228	11.22	50565.8
0.181427	11.22	41189.4
0.183626	11.22	47886.9
0.185825	11.22	60612
0.188024	11.22	58602.8
0.190223	11.22	49561.2
0.192423	11.22	56593.6
0.194622	11.22	53914.6
0.196821	11.22	57598.2
0.19902	11.22	58602.8
0.201219	11.22	59607.4
0.203418	11.22	53244.8
0.205617	11.22	45207.9
0.207816	11.22	49226.4
0.210015	11.22	41524.3
0.212215	11.22	32482.7
0.214414	11.22	27459.6
0.216613	11.22	22101.6
0.218812	11.22	13729.8
0.00109956	11.34	9711.32
0.00329867	11.34	5357.97
0.00549779	11.34	4018.48
0.0076969	11.34	3683.6
0.00989602	11.34	2009.24
0.0120951	11.34	0
0.0142942	11.34	334.873
0.0164934	11.34	1004.62
0.0186925	11.34	1004.62
0.0208916	11.34	334.873
0.0230907	11.34	669.746
0.0252898	11.34	669.746
0.0274889	11.34	669.746
0.0296881	11.34	1004.62
0.0318872	11.34	669.746
0.0340863	11.34	669.746
0.0362854	11.34	334.873
0.0384845	11.34	1339.49
0.0406836	11.34	669.746
0.0428827	11.34	669.746
0.0450819	11.34	1674.37
0.047281	11.34	1004.62
0.0494801	11.34	1339.49
0.0516792	11.34	334.873
0.0538783	11.34	1004.62
0.0560774	11.34	1004.62
0.0582765	11.34	2344.11
0.0604757	11.34	669.746
0.0626748	11.34	1339.49
0.0648739	11.34	669.746
0.067073	11.34	1004.62
0.0692721	11.34	669.746
0.0714712	11.34	1004.62
0.0736704	11.34	1339.49
0.0758695	11.34	1004.62
0.0780686	11.34	669.746
0.0802677	11.34	1674.37
0.0824668	11.34	334.873
0.0846659	11.34	334.873
0.086865	11.34	669.746
0.0890642	11.34	334.873
0.0912633	11.34	1004.62
0.0934624	11.34	1004.62
0.0956615	11.34	1339.49
0.0978606	11.34	1674.37
0.10006	11.34	1674.37
0.102259	11.34	1674.37
0.104458	11.34	5692.84
0.106657	11.34	6362.59
0.108856	11.34	10381.1
0.111055	11.34	14734.4
0.113254	11.34	26455
0.115454	11.34	35161.7
0.117653	11.34	34157.1
0.119852	11.34	40184.8
0.122051	11.34	45877.6
0.12425	11.34	50565.8
0.126449	11.34	54249.5
0.128648	11.34	49226.4
0.130847	11.34	64630.5
0.133046	11.34	55254.1
0.135246	11.34	54249.5
0.137445	11.34	59607.4
0.139644	11.34	55923.8
0.141843	11.34	55254.1
0.144042	11.34	54584.3
0.146241	11.34	51235.6
0.14844	11.34	44873
0.150639	11.34	50900.7
0.152838	11.34	49226.4
0.155038	11.34	51570.5
0.157237	11.34	46882.2
0.159436	11.34	43533.5
0.161635	11.34	40519.7
0.163834	11.34	40519.7
0.166033	11.34	31143.2
0.168232	11.34	39515
0.170431	11.34	45207.9
0.172631	11.34	45207.9
0.17483	11.34	43533.5
0.177029	11.34	51905.3
0.179228	11.34	45877.6
0.181427	11.34	46212.5
0.183626	11.34	56593.6
0.185825	11.34	38510.4
0.188024	11.34	47552
0.190223	11.34	55254.1
0.192423	11.34	56258.7
0.194622	11.34	58602.8
0.196821	11.34	50900.7
0.19902	11.34	59272.6
0.201219	11.34	54249.5
0.203418	11.34	54919.2
0.205617	11.34	42863.8
0.207816	11.34	37505.8
0.210015	11.34	41189.4
0.212215	11.34	41524.3
0.214414	11.34	31143.2
0.216613	11.34	24110.9
0.218812	11.34	14064.7
0.00109956	11.46	8036.96
0.00329867	11.46	6697.46
0.00549779	11.46	5023.1
0.0076969	11.46	4353.35
0.00989602	11.46	2009.24
0.0120951	11.46	2009.24
0.0142942	11.46	669.746
0.0164934	11.46	1004.62
0.0186925	11.46	1004.62
0.0208916	11.46	0
0.0230907	11.46	334.873
0.0252898	11.46	1004.62
0.0274889	11.46	1674.37
0.0296881	11.46	1339.49
0.0318872	11.46	669.746
0.0340863	11.46	669.746
0.0362854	11.46	1004.62
0.0384845	11.46	1004.62
0.0406836	11.46	0
0.0428827	11.46	334.873
0.0450819	11.46	669.746
0.047281	11.46	669.746
0.0494801	11.46	1674.37
0.0516792	11.46	669.746
0.0538783	11.46	1674.37
0.0560774	11.46	669.746
0.0582765	11.46	334.873
0.0604757	11.46	1339.49
0.0626748	11.46	0
0.0648739	11.46	334.873
0.067073	11.46	669.746
0.0692721	11.46	1004.62
0.0714712	11.46	1339.49
0.0736704	11.46	1004.62
0.0758695	11.46	1004.62
0.0780686	11.46	1004.62
0.0802677	11.46	1674.37
0.0824668	11.46	334.873
0.0846659	11.46	669.746
0.086865	11.46	334.873
0.0890642	11.46	1674.37
0.0912633	11.46	669.746
0.0934624	11.46	334.873
0.0956615	11.46	1339.49
0.0978606	11.46	2344.11
0.10006	11.46	2344.11
0.102259	11.46	2678.99
0.104458	11.46	4688.22
0.106657	11.46	8706.7
0.108856	11.46	9041.58
0.111055	11.46	18418
0.113254	11.46	17748.3
0.115454	11.46	31143.2
0.117653	11.46	38510.4
0.119852	11.46	44203.3
0.122051	11.46	43198.6
0.12425	11.46	49896.1
0.126449	11.46	50231
0.128648	11.46	61951.5
0.130847	11.46	59272.6
0.133046	11.46	61951.5
0.135246	11.46	54584.3
0.137445	11.46	57933.1
0.139644	11.46	55923.8
0.141843	11.46	48556.6
0.144042	11.46	50900.7
0.146241	11.46	53244.8
0.14844	11.46	43868.4
0.150639	11.46	49226.4
0.152838	11.46	44873
0.155038	11.46	43198.6
0.157237	11.46	41859.1
0.159436	11.46	43198.6
0.161635	11.46	34826.8
0.163834	11.46	39849.9
0.166033	11.46	44538.1
0.168232	11.46	40519.7
0.170431	11.46	38175.5
0.172631	11.46	51235.6
0.17483	11.46	44538.1
0.177029	11.46	46882.2
0.179228	11.46	47552
0.181427	11.46	43868.4
0.183626	11.46	47886.9
0.185825	11.46	47886.9
0.188024	11.46	45542.8
0.190223	11.46	58602.8
0.192423	11.46	52575.1
0.194622	11.46	50565.8
0.196821	11.46	51570.5
0.19902	11.46	58267.9
0.201219	11.46	53579.7
0.203418	11.46	60946.9
0.205617	11.46	50231
0.207816	11.46	55923.8
0.210015	11.46	41189.4
0.212215	11.46	33487.3
0.214414	11.46	30473.5
0.216613	11.46	22101.6
0.218812	11.46	13394.9
0.00109956	11.58	12390.3
0.00329867	11.58	8706.7
0.00549779	11.58	5357.97
0.0076969	11.58	1674.37
0.00989602	11.58	1674.37
0.0120951	11.58	334.873
0.0142942	11.58	0
0.0164934	11.58	1674.37
0.0186925	11.58	669.746
0.0208916	11.58	669.746
0.0230907	11.58	1004.62
0.0252898	11.58	1004.62
0.0274889	11.58	334.873
0.0296881	11.58	1004.62
0.0318872	11.58	1004.62
0.0340863	11.58	1004.62
0.0362854	11.58	1004.62
0.0384845	11.58	334.873
0.0406836	11.58	669.746
0.0428827	11.58	0
0.0450819	11.58	669.746
0.047281	11.58	1674.37
0.0494801	11.58	1004.62
0.0516792	11.58	2009.24
0.0538783	11.58	1339.49
0.0560774	11.58	1674.37
0.0582765	11.58	669.746
0.0604757	11.58	669.746
0.0626748	11.58	669.746
0.0648739	11.58	1004.62
0.067073	11.58	1004.62
0.0692721	11.58	2009.24
0.0714712	11.58	1004.62
0.0736704	11.58	334.873
0.0758695	11.58	334.873
0.0780686	11.58	334.873
0.0802677	11.58	334.873
0.0824668	11.58	669.746
0.0846659	11.58	669.746
0.086865	11.58	669.746
0.0890642	11.58	334.873
0.0912633	11.58	1339.49
0.0934624	11.58	1674.37
0.0956615	11.58	0
0.0978606	11.58	2344.11
0.10006	11.58	2344.11
0.102259	11.58	2009.24
0.104458	11.58	3013.86
0.106657	11.58	7367.21
0.108856	11.58	13394.9
0.111055	11.58	18752.9
0.113254	11.58	21766.8
0.115454	11.58	26789.9
0.117653	11.58	39180.2
0.119852	11.58	43533.5
0.122051	11.58	46882.2
0.12425	11.58	50900.7
0.126449	11.58	53914.6
0.128648	11.58	52910
0.130847	11.58	50231
0.133046	11.58	57933.1
0.135246	11.58	54584.3
0.137445	11.58	58937.7
0.139644	11.58	47217.1
0.141843	11.58	51905.3
0.144042	11.58	50900.7
0.146241	11.58	45207.9
0.14844	11.58	49226.4
0.150639	11.58	48221.7
0.152838	11.58	41524.3
0.155038	11.58	44873
0.157237	11.58	47552
0.159436	11.58	49896.1
0.161635	11.58	40854.5
0.163834	11.58	46212.5
0.166033	11.58	41524.3
0.168232	11.58	44538.1
0.170431	11.58	41524.3
0.172631	11.58	48221.7
0.17483	11.58	44538.1
0.177029	11.58	41189.4
0.179228	11.58	42863.8
0.181427	11.58	48891.5
0.183626	11.58	45542.8
0.185825	11.58	49226.4
0.188024	11.58	56593.6
0.190223	11.58	49561.2
0.192423	11.58	57598.2
0.194622	11.58	55254.1
0.196821	11.58	67309.5
0.19902	11.58	60277.2
0.201219	11.58	54249.5
0.203418	11.58	53579.7
0.205617	11.58	46547.4
0.207816	11.58	45207.9
0.210015	11.58	41524.3
0.212215	11.58	33822.2
0.214414	11.58	34826.8
0.216613	11.58	25785.2
0.218812	11.58	15069.3
0.00109956	11.7	9041.58
0.00329867	11.7	10046.2
0.00549779	11.7	3683.6
0.0076969	11.7	2678.99
0.00989602	11.7	1674.37
0.0120951	11.7	669.746
0.0142942	11.7	1339.49
0.0164934	11.7	1004.62
0.0186925	11.7	0
0.0208916	11.7	0
0.0230907	11.7	334.873
0.0252898	11.7	669.746
0.0274889	11.7	1004.62
0.0296881	11.7	1004.62
0.0318872	11.7	1004.62
0.0340863	11.7	1004.62
0.0362854	11.7	1339.49
0.0384845	11.7	0
0.0406836	11.7	1004.62
0.0428827	11.7	1004.62
0.0450819	11.7	334.873
0.047281	11.7	1339.49
0.0494801	11.7	1004.62
0.0516792	11.7	669.746
0.0538783	11.7	1339.49
0.0560774	11.7	1339.49
0.0582765	11.7	669.746
0.0604757	11.7	334.873
0.0626748	11.7	334.873
0.0648739	11.7	1004.62
0.067073	11.7	1339.49
0.0692721	11.7	1004.62
0.0714712	11.7	334.873
0.0736704	11.7	1339.49
0.0758695	11.7	1339.49
0.0780686	11.7	0
0.0802677	11.7	669.746
0.0824668	11.7	1004.62
0.0846659	11.7	2009.24
0.086865	11.7	1339.49
0.0890642	11.7	669.746
0.0912633	11.7	669.746
0.0934624	11.7	669.746
0.0956615	11.7	0
0.0978606	11.7	1339.49
0.10006	11.7	2344.11
0.102259	11.7	1674.37
0.104458	11.7	4688.22
0.106657	11.7	8036.96
0.108856	11.7	12725.2
0.111055	11.7	11720.6
0.113254	11.7	23106.2
0.115454	11.7	34826.8
0.117653	11.7	33152.4
0.119852	11.7	37170.9
0.122051	11.7	50231
0.12425	11.7	49896.1
0.126449	11.7	57598.2
0.128648	11.7	56593.6
0.130847	11.7	61281.8
0.133046	11.7	60277.2
0.135246	11.7	63291
0.137445	11.7	52910
0.139644	11.7	53244.8
0.141843	11.7	46547.4
0.144042	11.7	48556.6
0.146241	11.7	48891.5
0.14844	11.7	49896.1
0.150639	11.7	41859.1
0.152838	11.7	44873
0.155038	11.7	46547.4
0.157237	11.7	45877.6
0.159436	11.7	44538.1
0.161635	11.7	41859.1
0.163834	11.7	41189.4
0.166033	11.7	42194
0.168232	11.7	40184.8
0.170431	11.7	41859.1
0.172631	11.7	48891.5
0.17483	11.7	41189.4
0.177029	11.7	52910
0.179228	11.7	48891.5
0.181427	11.7	44538.1
0.183626	11.7	46212.5
0.185825	11.7	54584.3
0.188024	11.7	54919.2
0.190223	11.7	52240.2
0.192423	11.7	61616.7
0.194622	11.7	56593.6
0.196821	11.7	52910
0.19902	11.7	54919.2
0.201219	11.7	58602.8
0.203418	11.7	57933.1
0.205617	11.7	45877.6
0.207816	11.7	54249.5
0.210015	11.7	43533.5
0.212215	11.7	36836
0.214414	11.7	25115.5
0.216613	11.7	24780.6
0.218812	11.7	14399.5
0.00109956	11.82	7702.08
0.00329867	11.82	6027.72
0.00549779	11.82	5692.84
0.0076969	11.82	1339.49
0.00989602	11.82	1004.62
0.0120951	11.82	2009.24
0.0142942	11.82	669.746
0.0164934	11.82	1004.62
0.0186925	11.82	1339.49
0.0208916	11.82	669.746
0.0230907	11.82	0
0.0252898	11.82	1339.49
0.0274889	11.82	0
0.0296881	11.82	1004.62
0.0318872	11.82	1004.62
0.0340863	11.82	1339.49
0.0362854	11.82	669.746
0.0384845	11.82	669.746
0.0406836	11.82	1339.49
0.0428827	11.82	1004.62
0.0450819	11.82	1004.62
0.047281	11.82	669.746
0.0494801	11.82	669.746
0.0516792	11.82	1674.37
0.0538783	11.82	1004.62
0.0560774	11.82	1339.49
0.0582765	11.82	1004.62
0.0604757	11.82	669.746
0.0626748	11.82	1674.37
0.0648739	11.82	1674.37
0.067073	11.82	1004.62
0.0692721	11.82	334.873
0.0714712	11.82	0
0.0736704	11.82	0
0.0758695	11.82	1674.37
0.0780686	11.82	1004.62
0.0802677	11.82	669.746
0.0824668	11.82	334.873
0.0846659	11.82	0
0.086865	11.82	669.746
0.0890642	11.82	669.746
0.0912633	11.82	669.746
0.0934624	11.82	1004.62
0.0956615	11.82	1004.62
0.0978606	11.82	1339.49
0.10006	11.82	1674.37
0.102259	11.82	3013.86
0.104458	11.82	5357.97
0.106657	11.82	4353.35
0.108856	11.82	11050.8
0.111055	11.82	21766.8
0.113254	11.82	18752.9
0.115454	11.82	26789.9
0.117653	11.82	36836
0.119852	11.82	46882.2
0.122051	11.82	48556.6
0.12425	11.82	53579.7
0.126449	11.82	44873
0.128648	11.82	58602.8
0.130847	11.82	62621.3
0.133046	11.82	54249.5
0.135246	11.82	54249.5
0.137445	11.82	45207.9
0.139644	11.82	53244.8
0.141843	11.82	46882.2
0.144042	11.82	49226.4
0.146241	11.82	51570.5
0.14844	11.82	56928.4
0.150639	11.82	52575.1
0.152838	11.82	47886.9
0.155038	11.82	50231
0.157237	11.82	36501.2
0.159436	11.82	50900.7
0.161635	11.82	38845.3
0.163834	11.82	37170.9
0.166033	11.82	41859.1
0.168232	11.82	41524.3
0.170431	11.82	40854.5
0.172631	11.82	37170.9
0.17483	11.82	48221.7
0.177029	11.82	47552
0.179228	11.82	42528.9
0.181427	11.82	45542.8
0.183626	11.82	43198.6
0.185825	11.82	52910
0.188024	11.82	45542.8
0.190223	11.82	52240.2
0.192423	11.82	56928.4
0.194622	11.82	50900.7
0.196821	11.82	53914.6
0.19902	11.82	60277.2
0.201219	11.82	60277.2
0.203418	11.82	55923.8
0.205617	11.82	54249.5
0.207816	11.82	46547.4
0.210015	11.82	45542.8
0.212215	11.82	31478.1
0.214414	11.82	21431.9
0.216613	11.82	25785.2
0.218812	11.82	16073.9
0.00109956	11.94	10046.2
0.00329867	11.94	6027.72
0.00549779	11.94	2344.11
0.0076969	11.94	3348.73
0.00989602	11.94	2009.24
0.0120951	11.94	1339.49
0.0142942	11.94	1674.37
0.0164934	11.94	0
0.0186925	11.94	334.873
0.0208916	11.94	334.873
0.0230907	11.94	334.873
0.0252898	11.94	669.746
0.0274889	11.94	669.746
0.0296881	11.94	669.746
0.0318872	11.94	669.746
0.0340863	11.94	1004.62
0.0362854	11.94	334.873
0.0384845	11.94	1339.49
0.0406836	11.94	669.746
0.0428827	11.94	1674.37
0.0450819	11.94	1004.62
0.047281	11.94	334.873
0.0494801	11.94	334.873
0.0516792	11.94	1674.37
0.0538783	11.94	1004.62
0.0560774	11.94	1339.49
0.0582765	11.94	1004.62
0.0604757	11.94	669.746
0.0626748	11.94	1339.49
0.0648739	11.94	334.873
0.067073	11.94	1004.62
0.0692721	11.94	0
0.0714712	11.94	0
0.0736704	11.94	1339.49
0.0758695	11.94	1339.49
0.0780686	11.94	334.873
0.0802677	11.94	669.746
0.0824668	11.94	334.873
0.0846659	11.94	334.873
0.086865	11.94	1339.49
0.0890642	11.94	669.746
0.0912633	11.94	1004.62
0.0934624	11.94	334.873
0.0956615	11.94	0
0.0978606	11.94	1339.49
0.10006	11.94	1674.37
0.102259	11.94	1674.37
0.104458	11.94	3683.6
0.106657	11.94	7032.34
0.108856	11.94	8706.7
0.111055	11.94	13729.8
0.113254	11.94	24780.6
0.115454	11.94	24445.7
0.117653	11.94	40519.7
0.119852	11.94	41524.3
0.122051	11.94	41859.1
0.12425	11.94	45542.8
0.126449	11.94	54919.2
0.128648	11.94	55254.1
0.130847	11.94	53914.6
0.133046	11.94	52240.2
0.135246	11.94	52240.2
0.137445	11.94	50900.7
0.139644	11.94	51570.5
0.141843	11.94	51235.6
0.144042	11.94	47886.9
0.146241	11.94	53579.7
0.14844	11.94	45542.8
0.150639	11.94	46212.5
0.152838	11.94	46882.2
0.155038	11.94	44203.3
0.157237	11.94	42528.9
0.159436	11.94	41859.1
0.161635	11.94	38510.4
0.163834	11.94	38175.5
0.166033	11.94	31478.1
0.168232	11.94	37170.9
0.170431	11.94	39849.9
0.172631	11.94	43868.4
0.17483	11.94	44873
0.177029	11.94	44538.1
0.179228	11.94	42528.9
0.181427	11.94	45877.6
0.183626	11.94	45542.8
0.185825	11.94	47886.9
0.188024	11.94	51905.3
0.190223	11.94	57263.3
0.192423	11.94	49226.4
0.194622	11.94	57263.3
0.196821	11.94	51570.5
0.19902	11.94	57263.3
0.201219	11.94	59607.4
0.203418	11.94	60277.2
0.205617	11.94	46212.5
0.207816	11.94	44203.3
0.210015	11.94	40519.7
0.212215	11.94	38510.4
0.214414	11.94	32482.7
0.216613	11.94	21097
0.218812	11.94	16408.8
